MTU,Out Area,In Area,Physical Flow (MW)
13/05/2024,EE,LV,768.4
13/05/2024,LT,LV,5482.0
13/05/2024,LV,EE,1501.55
13/05/2024,LV,LT,1725.0
13/06/2021,EE,LV,4647.4
13/06/2021,LT,LV,3974.5
13/06/2021,LV,EE,0.0
13/06/2021,LV,LT,1931.0
13/06/2022,EE,LV,14094.6
13/06/2022,LT,LV,20.5
13/06/2022,LV,EE,0.0
13/06/2022,LV,LT,7420.5
13/06/2023,EE,LV,3541.95
13/06/2023,LT,LV,8180.0
13/06/2023,LV,EE,0.0
13/06/2023,LV,LT,0.0
13/06/2024,EE,LV,1315.15
13/06/2024,LT,LV,8852.5
13/06/2024,LV,EE,980.6
13/06/2024,LV,LT,0.0
13/07/2021,EE,LV,3569.05
13/07/2021,LT,LV,373.0
13/07/2021,LV,EE,284.9
13/07/2021,LV,LT,2309.5
13/07/2022,EE,LV,9458.7
13/07/2022,LT,LV,459.0
13/07/2022,LV,EE,0.0
13/07/2022,LV,LT,2244.5
13/07/2023,EE,LV,8537.1
13/07/2023,LT,LV,1240.5
13/07/2023,LV,EE,0.0
13/07/2023,LV,LT,914.5
13/07/2024,EE,LV,5804.4
13/07/2024,LT,LV,3059.0
13/07/2024,LV,EE,0.0
13/07/2024,LV,LT,590.5
13/08/2021,EE,LV,14223.55
13/08/2021,LT,LV,482.5
13/08/2021,LV,EE,0.0
13/08/2021,LV,LT,3438.5
13/08/2022,EE,LV,13852.25
13/08/2022,LT,LV,0.0
13/08/2022,LV,EE,0.0
13/08/2022,LV,LT,7265.0
13/08/2023,EE,LV,11078.15
13/08/2023,LT,LV,0.0
13/08/2023,LV,EE,0.0
13/08/2023,LV,LT,4498.5
13/08/2024,EE,LV,2746.95
13/08/2024,LT,LV,5787.0
13/08/2024,LV,EE,30.950000000000003
13/08/2024,LV,LT,7.5
13/09/2021,EE,LV,13681.8
13/09/2021,LT,LV,11.0
13/09/2021,LV,EE,0.0
13/09/2021,LV,LT,10098.5
13/09/2022,EE,LV,16144.7
13/09/2022,LT,LV,0.0
13/09/2022,LV,EE,0.0
13/09/2022,LV,LT,10727.5
13/09/2023,EE,LV,8919.85
13/09/2023,LT,LV,160.5
13/09/2023,LV,EE,0.0
13/09/2023,LV,LT,4442.5
13/09/2024,EE,LV,156.1
13/09/2024,LT,LV,12577.5
13/09/2024,LV,EE,4551.75
13/09/2024,LV,LT,0.0
13/10/2021,EE,LV,8178.2
13/10/2021,LT,LV,81.0
13/10/2021,LV,EE,0.0
13/10/2021,LV,LT,7411.5
13/10/2022,EE,LV,16339.35
13/10/2022,LT,LV,0.0
13/10/2022,LV,EE,0.0
13/10/2022,LV,LT,8559.0
13/10/2023,EE,LV,8210.25
13/10/2023,LT,LV,3017.5
13/10/2023,LV,EE,0.0
13/10/2023,LV,LT,1368.0
13/10/2024,EE,LV,5137.1
13/10/2024,LT,LV,7099.5
13/10/2024,LV,EE,0.0
13/10/2024,LV,LT,0.0
13/11/2021,EE,LV,2711.25
13/11/2021,LT,LV,2587.5
13/11/2021,LV,EE,0.0
13/11/2021,LV,LT,3866.5
13/11/2022,EE,LV,13119.2
13/11/2022,LT,LV,0.0
13/11/2022,LV,EE,0.0
13/11/2022,LV,LT,9830.0
13/11/2023,EE,LV,7923.15
13/11/2023,LT,LV,142.5
13/11/2023,LV,EE,0.0
13/11/2023,LV,LT,3659.0
13/11/2024,EE,LV,9907.8
13/11/2024,LT,LV,71.0
13/11/2024,LV,EE,0.0
13/11/2024,LV,LT,4521.5
13/12/2021,EE,LV,5306.75
13/12/2021,LT,LV,0.0
13/12/2021,LV,EE,21.65
13/12/2021,LV,LT,12520.0
13/12/2022,EE,LV,5638.3
13/12/2022,LT,LV,0.0
13/12/2022,LV,EE,497.75
13/12/2022,LV,LT,10961.5
13/12/2023,EE,LV,6731.7
13/12/2023,LT,LV,260.5
13/12/2023,LV,EE,0.0
13/12/2023,LV,LT,4468.0
13/12/2024,EE,LV,3664.25
13/12/2024,LT,LV,3987.05
13/12/2024,LV,EE,1230.5
13/12/2024,LV,LT,2285.01
14/01/2021,EE,LV,2152.95
14/01/2021,LT,LV,3600.5
14/01/2021,LV,EE,5518.45
14/01/2021,LV,LT,1485.0
14/01/2022,EE,LV,3279.85
14/01/2022,LT,LV,2266.5
14/01/2022,LV,EE,0.0
14/01/2022,LV,LT,570.5
14/01/2023,EE,LV,495.85
14/01/2023,LT,LV,0.0
14/01/2023,LV,EE,1966.9
14/01/2023,LV,LT,8252.0
14/01/2024,EE,LV,232.5
14/01/2024,LT,LV,0.0
14/01/2024,LV,EE,1955.15
14/01/2024,LV,LT,6926.0
14/02/2021,EE,LV,7819.05
14/02/2021,LT,LV,383.0
14/02/2021,LV,EE,0.0
14/02/2021,LV,LT,1937.5
14/02/2022,EE,LV,4755.95
14/02/2022,LT,LV,4043.0
14/02/2022,LV,EE,6.6
14/02/2022,LV,LT,0.0
14/02/2023,EE,LV,7777.2
14/02/2023,LT,LV,0.0
14/02/2023,LV,EE,0.0
14/02/2023,LV,LT,17138.5
14/02/2024,EE,LV,0.0
14/02/2024,LT,LV,639.0
14/02/2024,LV,EE,6774.65
14/02/2024,LV,LT,984.5
14/03/2021,EE,LV,3484.2
14/03/2021,LT,LV,0.0
14/03/2021,LV,EE,0.0
14/03/2021,LV,LT,5610.0
14/03/2022,EE,LV,16494.65
14/03/2022,LT,LV,3.0
14/03/2022,LV,EE,0.0
14/03/2022,LV,LT,9736.0
14/03/2023,EE,LV,2027.65
14/03/2023,LT,LV,3070.5
14/03/2023,LV,EE,353.15000000000003
14/03/2023,LV,LT,624.5
14/03/2024,EE,LV,0.0
14/03/2024,LT,LV,12.5
14/03/2024,LV,EE,3575.55
14/03/2024,LV,LT,5499.0
14/04/2021,EE,LV,8238.75
14/04/2021,LT,LV,0.0
14/04/2021,LV,EE,54.1
14/04/2021,LV,LT,13750.0
14/04/2022,EE,LV,6774.55
14/04/2022,LT,LV,0.0
14/04/2022,LV,EE,0.0
14/04/2022,LV,LT,12142.0
14/04/2023,EE,LV,6854.95
14/04/2023,LT,LV,0.0
14/04/2023,LV,EE,0.0
14/04/2023,LV,LT,23168.5
14/04/2024,EE,LV,0.0
14/04/2024,LT,LV,5926.0
14/04/2024,LV,EE,7528.3
14/04/2024,LV,LT,1444.0
14/05/2021,EE,LV,5743.85
14/05/2021,LT,LV,0.0
14/05/2021,LV,EE,0.0
14/05/2021,LV,LT,5157.0
14/05/2022,EE,LV,4936.85
14/05/2022,LT,LV,3440.5
14/05/2022,LV,EE,577.9
14/05/2022,LV,LT,2796.5
14/05/2023,EE,LV,11115.9
14/05/2023,LT,LV,0.0
14/05/2023,LV,EE,0.0
14/05/2023,LV,LT,9448.5
14/05/2024,EE,LV,1688.0
14/05/2024,LT,LV,2390.5
14/05/2024,LV,EE,326.04999999999995
14/05/2024,LV,LT,557.0
14/06/2021,EE,LV,8005.2
14/06/2021,LT,LV,3022.0
14/06/2021,LV,EE,0.0
14/06/2021,LV,LT,2618.0
14/06/2022,EE,LV,13014.4
14/06/2022,LT,LV,134.5
14/06/2022,LV,EE,0.0
14/06/2022,LV,LT,5839.0
14/06/2023,EE,LV,5275.55
14/06/2023,LT,LV,6271.0
14/06/2023,LV,EE,0.0
14/06/2023,LV,LT,0.0
14/06/2024,EE,LV,3348.75
14/06/2024,LT,LV,5229.5
14/06/2024,LV,EE,0.0
14/06/2024,LV,LT,56.5
14/07/2021,EE,LV,2921.0
14/07/2021,LT,LV,126.5
14/07/2021,LV,EE,1164.6
14/07/2021,LV,LT,3604.0
14/07/2022,EE,LV,8395.75
14/07/2022,LT,LV,702.0
14/07/2022,LV,EE,0.0
14/07/2022,LV,LT,4125.5
14/07/2023,EE,LV,9442.65
14/07/2023,LT,LV,3006.0
14/07/2023,LV,EE,0.0
14/07/2023,LV,LT,680.0
14/07/2024,EE,LV,5191.9
14/07/2024,LT,LV,1775.5
14/07/2024,LV,EE,0.0
14/07/2024,LV,LT,622.5
14/08/2021,EE,LV,16519.4
14/08/2021,LT,LV,0.0
14/08/2021,LV,EE,0.0
14/08/2021,LV,LT,5844.0
14/08/2022,EE,LV,12611.45
14/08/2022,LT,LV,0.0
14/08/2022,LV,EE,0.0
14/08/2022,LV,LT,5723.0
14/08/2023,EE,LV,10414.95
14/08/2023,LT,LV,1098.0
14/08/2023,LV,EE,0.0
14/08/2023,LV,LT,2541.0
14/08/2024,EE,LV,1914.55
14/08/2024,LT,LV,6172.0
14/08/2024,LV,EE,408.5
14/08/2024,LV,LT,0.0
14/09/2021,EE,LV,13944.35
14/09/2021,LT,LV,0.0
14/09/2021,LV,EE,0.0
14/09/2021,LV,LT,11077.0
14/09/2022,EE,LV,15994.8
14/09/2022,LT,LV,0.0
14/09/2022,LV,EE,0.0
14/09/2022,LV,LT,10328.5
14/09/2023,EE,LV,9079.0
14/09/2023,LT,LV,0.0
14/09/2023,LV,EE,3.1
14/09/2023,LV,LT,4414.5
14/09/2024,EE,LV,5870.3
14/09/2024,LT,LV,1516.0
14/09/2024,LV,EE,0.0
14/09/2024,LV,LT,775.5
14/10/2021,EE,LV,9702.25
14/10/2021,LT,LV,0.0
14/10/2021,LV,EE,0.0
14/10/2021,LV,LT,3789.0
14/10/2022,EE,LV,15617.15
14/10/2022,LT,LV,0.0
14/10/2022,LV,EE,0.0
14/10/2022,LV,LT,8194.5
14/10/2023,EE,LV,7059.150000000001
14/10/2023,LT,LV,4605.0
14/10/2023,LV,EE,0.0
14/10/2023,LV,LT,194.5
14/10/2024,EE,LV,6186.6
14/10/2024,LT,LV,5745.5
14/10/2024,LV,EE,0.0
14/10/2024,LV,LT,39.5
14/11/2021,EE,LV,5592.15
14/11/2021,LT,LV,1364.5
14/11/2021,LV,EE,0.0
14/11/2021,LV,LT,1096.5
14/11/2022,EE,LV,8014.95
14/11/2022,LT,LV,0.0
14/11/2022,LV,EE,0.0
14/11/2022,LV,LT,6198.5
14/11/2023,EE,LV,4561.95
14/11/2023,LT,LV,67.0
14/11/2023,LV,EE,0.0
14/11/2023,LV,LT,2511.5
14/11/2024,EE,LV,8243.5
14/11/2024,LT,LV,1314.0
14/11/2024,LV,EE,0.0
14/11/2024,LV,LT,2248.0
14/12/2021,EE,LV,4616.15
14/12/2021,LT,LV,0.0
14/12/2021,LV,EE,308.05
14/12/2021,LV,LT,12960.5
14/12/2022,EE,LV,936.4
14/12/2022,LT,LV,185.0
14/12/2022,LV,EE,610.05
14/12/2022,LV,LT,4216.0
14/12/2023,EE,LV,2357.95
14/12/2023,LT,LV,1906.5
14/12/2023,LV,EE,118.35
14/12/2023,LV,LT,2401.0
14/12/2024,EE,LV,8568.65
14/12/2024,LT,LV,2523.05
14/12/2024,LV,EE,0.0
14/12/2024,LV,LT,7.76
15/01/2021,EE,LV,522.6
15/01/2021,LT,LV,6423.5
15/01/2021,LV,EE,4588.4
15/01/2021,LV,LT,697.0
15/01/2022,EE,LV,1820.5
15/01/2022,LT,LV,2259.0
15/01/2022,LV,EE,488.1
15/01/2022,LV,LT,1866.0
15/01/2023,EE,LV,1296.35
15/01/2023,LT,LV,131.0
15/01/2023,LV,EE,1799.8
15/01/2023,LV,LT,9343.0
15/01/2024,EE,LV,0.0
15/01/2024,LT,LV,4859.0
15/01/2024,LV,EE,10596.4
15/01/2024,LV,LT,1170.5
15/02/2021,EE,LV,3073.25
15/02/2021,LT,LV,151.0
15/02/2021,LV,EE,143.8
15/02/2021,LV,LT,4623.0
15/02/2022,EE,LV,10273.45
15/02/2022,LT,LV,348.5
15/02/2022,LV,EE,0.0
15/02/2022,LV,LT,1537.5
15/02/2023,EE,LV,5993.1
15/02/2023,LT,LV,0.0
15/02/2023,LV,EE,0.0
15/02/2023,LV,LT,17452.5
15/02/2024,EE,LV,0.0
15/02/2024,LT,LV,613.0
15/02/2024,LV,EE,6198.9
15/02/2024,LV,LT,3499.5
15/03/2021,EE,LV,3506.9
15/03/2021,LT,LV,218.0
15/03/2021,LV,EE,11.4
15/03/2021,LV,LT,4038.0
15/03/2022,EE,LV,16556.75
15/03/2022,LT,LV,0.0
15/03/2022,LV,EE,0.0
15/03/2022,LV,LT,12084.0
15/03/2023,EE,LV,7438.35
15/03/2023,LT,LV,47.5
15/03/2023,LV,EE,0.0
15/03/2023,LV,LT,8426.0
15/03/2024,EE,LV,14.55
15/03/2024,LT,LV,534.5
15/03/2024,LV,EE,3007.7
15/03/2024,LV,LT,2134.0
15/04/2021,EE,LV,6241.25
15/04/2021,LT,LV,0.0
15/04/2021,LV,EE,246.6
15/04/2021,LV,LT,13626.0
15/04/2022,EE,LV,5702.75
15/04/2022,LT,LV,0.0
15/04/2022,LV,EE,0.0
15/04/2022,LV,LT,14347.5
15/04/2023,EE,LV,3129.65
15/04/2023,LT,LV,0.0
15/04/2023,LV,EE,0.0
15/04/2023,LV,LT,20401.5
15/04/2024,EE,LV,0.0
15/04/2024,LT,LV,87.5
15/04/2024,LV,EE,2616.3
15/04/2024,LV,LT,5292.0
15/05/2021,EE,LV,7089.55
15/05/2021,LT,LV,0.0
15/05/2021,LV,EE,0.0
15/05/2021,LV,LT,9107.5
15/05/2022,EE,LV,13762.75
15/05/2022,LT,LV,0.0
15/05/2022,LV,EE,0.0
15/05/2022,LV,LT,10073.5
15/05/2023,EE,LV,10284.9
15/05/2023,LT,LV,0.0
15/05/2023,LV,EE,0.0
15/05/2023,LV,LT,4766.5
15/05/2024,EE,LV,3598.0
15/05/2024,LT,LV,115.0
15/05/2024,LV,EE,1.9
15/05/2024,LV,LT,2920.5
15/06/2021,EE,LV,14431.05
15/06/2021,LT,LV,218.0
15/06/2021,LV,EE,0.0
15/06/2021,LV,LT,6152.0
15/06/2022,EE,LV,12558.8
15/06/2022,LT,LV,0.0
15/06/2022,LV,EE,0.0
15/06/2022,LV,LT,8927.0
15/06/2023,EE,LV,5749.7
15/06/2023,LT,LV,5993.5
15/06/2023,LV,EE,0.0
15/06/2023,LV,LT,0.0
15/06/2024,EE,LV,2583.7
15/06/2024,LT,LV,3655.0
15/06/2024,LV,EE,70.4
15/06/2024,LV,LT,344.0
15/07/2021,EE,LV,4604.25
15/07/2021,LT,LV,219.0
15/07/2021,LV,EE,342.1
15/07/2021,LV,LT,3594.0
15/07/2022,EE,LV,9619.25
15/07/2022,LT,LV,1000.5
15/07/2022,LV,EE,0.0
15/07/2022,LV,LT,5000.0
15/07/2023,EE,LV,9574.85
15/07/2023,LT,LV,1172.0
15/07/2023,LV,EE,0.0
15/07/2023,LV,LT,1158.0
15/07/2024,EE,LV,6112.8
15/07/2024,LT,LV,1435.0
15/07/2024,LV,EE,0.0
15/07/2024,LV,LT,2940.0
15/08/2021,EE,LV,14278.25
15/08/2021,LT,LV,585.0
15/08/2021,LV,EE,0.0
15/08/2021,LV,LT,5175.0
15/08/2022,EE,LV,11930.8
15/08/2022,LT,LV,2433.0
15/08/2022,LV,EE,0.0
15/08/2022,LV,LT,3501.0
15/08/2023,EE,LV,11415.45
15/08/2023,LT,LV,1134.5
15/08/2023,LV,EE,0.0
15/08/2023,LV,LT,1358.0
15/08/2024,EE,LV,2203.15
15/08/2024,LT,LV,4607.0
15/08/2024,LV,EE,483.75
15/08/2024,LV,LT,0.0
15/09/2021,EE,LV,7925.6
15/09/2021,LT,LV,0.0
15/09/2021,LV,EE,202.95
15/09/2021,LV,LT,9920.5
15/09/2022,EE,LV,16003.25
15/09/2022,LT,LV,0.0
15/09/2022,LV,EE,0.0
15/09/2022,LV,LT,7464.0
15/09/2023,EE,LV,6329.35
15/09/2023,LT,LV,654.0
15/09/2023,LV,EE,122.55
15/09/2023,LV,LT,1973.5
15/09/2024,EE,LV,3764.6
15/09/2024,LT,LV,5344.0
15/09/2024,LV,EE,1390.85
15/09/2024,LV,LT,1686.0
15/10/2021,EE,LV,10081.75
15/10/2021,LT,LV,3349.5
15/10/2021,LV,EE,0.0
15/10/2021,LV,LT,1707.0
15/10/2022,EE,LV,15938.5
15/10/2022,LT,LV,0.0
15/10/2022,LV,EE,0.0
15/10/2022,LV,LT,9212.5
15/10/2023,EE,LV,6503.0
15/10/2023,LT,LV,5986.0
15/10/2023,LV,EE,0.0
15/10/2023,LV,LT,0.0
15/10/2024,EE,LV,8312.1
15/10/2024,LT,LV,3068.5
15/10/2024,LV,EE,0.0
15/10/2024,LV,LT,166.0
15/11/2021,EE,LV,5459.2
15/11/2021,LT,LV,124.0
15/11/2021,LV,EE,0.0
15/11/2021,LV,LT,7684.5
15/11/2022,EE,LV,9846.85
15/11/2022,LT,LV,0.0
15/11/2022,LV,EE,0.0
15/11/2022,LV,LT,9541.5
15/11/2023,EE,LV,2787.4
15/11/2023,LT,LV,747.5
15/11/2023,LV,EE,105.35
15/11/2023,LV,LT,3190.5
15/11/2024,EE,LV,9341.1
15/11/2024,LT,LV,4082.5
15/11/2024,LV,EE,0.0
15/11/2024,LV,LT,37.5
15/12/2021,EE,LV,6557.4
15/12/2021,LT,LV,0.0
15/12/2021,LV,EE,0.0
15/12/2021,LV,LT,6638.5
15/12/2022,EE,LV,8020.900000000001
15/12/2022,LT,LV,0.0
15/12/2022,LV,EE,0.0
15/12/2022,LV,LT,12706.0
15/12/2023,EE,LV,1040.75
15/12/2023,LT,LV,2771.0
15/12/2023,LV,EE,1593.05
15/12/2023,LV,LT,930.0
15/12/2024,EE,LV,5703.5
15/12/2024,LT,LV,7036.93
15/12/2024,LV,EE,0.0
15/12/2024,LV,LT,121.14
16/01/2021,EE,LV,1331.0
16/01/2021,LT,LV,3393.5
16/01/2021,LV,EE,1807.9
16/01/2021,LV,LT,1105.0
16/01/2022,EE,LV,3696.45
16/01/2022,LT,LV,4775.0
16/01/2022,LV,EE,0.0
16/01/2022,LV,LT,278.5
16/01/2023,EE,LV,5412.15
16/01/2023,LT,LV,0.0
16/01/2023,LV,EE,79.2
16/01/2023,LV,LT,15867.0
16/01/2024,EE,LV,0.0
16/01/2024,LT,LV,5006.0
16/01/2024,LV,EE,9540.8
16/01/2024,LV,LT,468.5
16/02/2021,EE,LV,1705.85
16/02/2021,LT,LV,360.0
16/02/2021,LV,EE,392.9
16/02/2021,LV,LT,2428.0
16/02/2022,EE,LV,6865.3
16/02/2022,LT,LV,2413.5
16/02/2022,LV,EE,0.0
16/02/2022,LV,LT,299.5
16/02/2023,EE,LV,7539.95
16/02/2023,LT,LV,0.0
16/02/2023,LV,EE,0.0
16/02/2023,LV,LT,7045.0
16/02/2024,EE,LV,19.35
16/02/2024,LT,LV,1255.5
16/02/2024,LV,EE,2788.95
16/02/2024,LV,LT,1975.0
16/03/2021,EE,LV,3478.3
16/03/2021,LT,LV,0.0
16/03/2021,LV,EE,0.0
16/03/2021,LV,LT,4316.0
16/03/2022,EE,LV,16767.55
16/03/2022,LT,LV,0.0
16/03/2022,LV,EE,0.0
16/03/2022,LV,LT,8586.0
16/03/2023,EE,LV,7854.900000000001
16/03/2023,LT,LV,0.0
16/03/2023,LV,EE,0.0
16/03/2023,LV,LT,14227.5
16/03/2024,EE,LV,29.75
16/03/2024,LT,LV,99.0
16/03/2024,LV,EE,2751.55
16/03/2024,LV,LT,3561.5
16/04/2021,EE,LV,6910.75
16/04/2021,LT,LV,0.0
16/04/2021,LV,EE,0.0
16/04/2021,LV,LT,13662.0
16/04/2022,EE,LV,6148.3
16/04/2022,LT,LV,0.0
16/04/2022,LV,EE,0.0
16/04/2022,LV,LT,15366.0
16/04/2023,EE,LV,3034.1
16/04/2023,LT,LV,0.0
16/04/2023,LV,EE,0.0
16/04/2023,LV,LT,19789.0
16/04/2024,EE,LV,0.0
16/04/2024,LT,LV,775.0
16/04/2024,LV,EE,3313.7
16/04/2024,LV,LT,2324.5
16/05/2021,EE,LV,4079.1
16/05/2021,LT,LV,301.5
16/05/2021,LV,EE,207.95
16/05/2021,LV,LT,3628.5
16/05/2022,EE,LV,15150.4
16/05/2022,LT,LV,0.0
16/05/2022,LV,EE,0.0
16/05/2022,LV,LT,10555.0
16/05/2023,EE,LV,8251.45
16/05/2023,LT,LV,343.5
16/05/2023,LV,EE,0.0
16/05/2023,LV,LT,2767.5
16/05/2024,EE,LV,875.0
16/05/2024,LT,LV,4152.5
16/05/2024,LV,EE,537.6
16/05/2024,LV,LT,476.0
16/06/2021,EE,LV,9814.05
16/06/2021,LT,LV,1222.0
16/06/2021,LV,EE,0.0
16/06/2021,LV,LT,5538.0
16/06/2022,EE,LV,13781.1
16/06/2022,LT,LV,0.0
16/06/2022,LV,EE,0.0
16/06/2022,LV,LT,11096.5
16/06/2023,EE,LV,10865.9
16/06/2023,LT,LV,2786.0
16/06/2023,LV,EE,0.0
16/06/2023,LV,LT,2401.0
16/06/2024,EE,LV,4268.8
16/06/2024,LT,LV,3021.0
16/06/2024,LV,EE,0.0
16/06/2024,LV,LT,109.5
16/07/2021,EE,LV,9448.4
16/07/2021,LT,LV,0.0
16/07/2021,LV,EE,0.0
16/07/2021,LV,LT,7619.0
16/07/2022,EE,LV,9342.2
16/07/2022,LT,LV,297.5
16/07/2022,LV,EE,0.0
16/07/2022,LV,LT,4534.5
16/07/2023,EE,LV,8683.85
16/07/2023,LT,LV,2164.0
16/07/2023,LV,EE,0.0
16/07/2023,LV,LT,843.0
16/07/2024,EE,LV,7604.75
16/07/2024,LT,LV,37.0
16/07/2024,LV,EE,0.0
16/07/2024,LV,LT,3533.5
16/08/2021,EE,LV,13098.25
16/08/2021,LT,LV,1357.5
16/08/2021,LV,EE,0.0
16/08/2021,LV,LT,2053.0
16/08/2022,EE,LV,13329.35
16/08/2022,LT,LV,253.5
16/08/2022,LV,EE,0.0
16/08/2022,LV,LT,2326.5
16/08/2023,EE,LV,11515.75
16/08/2023,LT,LV,1938.0
16/08/2023,LV,EE,0.0
16/08/2023,LV,LT,519.0
16/08/2024,EE,LV,3101.25
16/08/2024,LT,LV,3591.0
16/08/2024,LV,EE,25.55
16/08/2024,LV,LT,396.5
16/09/2021,EE,LV,12896.6
16/09/2021,LT,LV,0.0
16/09/2021,LV,EE,0.0
16/09/2021,LV,LT,13107.5
16/09/2022,EE,LV,17577.3
16/09/2022,LT,LV,0.0
16/09/2022,LV,EE,0.0
16/09/2022,LV,LT,4794.5
16/09/2023,EE,LV,10982.8
16/09/2023,LT,LV,172.0
16/09/2023,LV,EE,0.0
16/09/2023,LV,LT,1183.0
16/09/2024,EE,LV,1912.6
16/09/2024,LT,LV,9537.5
16/09/2024,LV,EE,3168.3
16/09/2024,LV,LT,238.5
16/10/2021,EE,LV,11537.4
16/10/2021,LT,LV,406.0
16/10/2021,LV,EE,0.0
16/10/2021,LV,LT,3272.5
16/10/2022,EE,LV,15799.35
16/10/2022,LT,LV,0.0
16/10/2022,LV,EE,0.0
16/10/2022,LV,LT,9917.0
16/10/2023,EE,LV,6952.3
16/10/2023,LT,LV,2945.5
16/10/2023,LV,EE,0.0
16/10/2023,LV,LT,0.0
16/10/2024,EE,LV,7743.95
16/10/2024,LT,LV,4016.0
16/10/2024,LV,EE,0.0
16/10/2024,LV,LT,0.0
16/11/2021,EE,LV,4842.1
16/11/2021,LT,LV,347.0
16/11/2021,LV,EE,0.0
16/11/2021,LV,LT,4405.5
16/11/2022,EE,LV,2295.35
16/11/2022,LT,LV,3772.0
16/11/2022,LV,EE,1446.2
16/11/2022,LV,LT,778.0
16/11/2023,EE,LV,2692.25
16/11/2023,LT,LV,0.0
16/11/2023,LV,EE,399.95
16/11/2023,LV,LT,4452.5
16/11/2024,EE,LV,9559.05
16/11/2024,LT,LV,3052.5
16/11/2024,LV,EE,0.0
16/11/2024,LV,LT,0.0
16/12/2021,EE,LV,6783.85
16/12/2021,LT,LV,221.5
16/12/2021,LV,EE,0.0
16/12/2021,LV,LT,4606.5
16/12/2022,EE,LV,7977.45
16/12/2022,LT,LV,0.0
16/12/2022,LV,EE,0.0
16/12/2022,LV,LT,15105.0
16/12/2023,EE,LV,6926.95
16/12/2023,LT,LV,345.0
16/12/2023,LV,EE,0.0
16/12/2023,LV,LT,993.5
16/12/2024,EE,LV,6650.65
16/12/2024,LT,LV,6501.42
16/12/2024,LV,EE,0.0
16/12/2024,LV,LT,678.63
17/01/2021,EE,LV,5826.1
17/01/2021,LT,LV,63.0
17/01/2021,LV,EE,0.0
17/01/2021,LV,LT,3935.5
17/01/2022,EE,LV,3630.6
17/01/2022,LT,LV,5238.5
17/01/2022,LV,EE,0.0
17/01/2022,LV,LT,54.0
17/01/2023,EE,LV,3567.75
17/01/2023,LT,LV,0.0
17/01/2023,LV,EE,52.55
17/01/2023,LV,LT,11968.0
17/01/2024,EE,LV,779.35
17/01/2024,LT,LV,4466.0
17/01/2024,LV,EE,8682.75
17/01/2024,LV,LT,4049.5
17/02/2021,EE,LV,737.45
17/02/2021,LT,LV,5425.0
17/02/2021,LV,EE,4158.2
17/02/2021,LV,LT,955.0
17/02/2022,EE,LV,5628.2
17/02/2022,LT,LV,732.0
17/02/2022,LV,EE,0.0
17/02/2022,LV,LT,915.5
17/02/2023,EE,LV,7959.650000000001
17/02/2023,LT,LV,0.0
17/02/2023,LV,EE,0.0
17/02/2023,LV,LT,5307.0
17/02/2024,EE,LV,13.35
17/02/2024,LT,LV,1.5
17/02/2024,LV,EE,1522.95
17/02/2024,LV,LT,7271.5
17/03/2021,EE,LV,3320.4
17/03/2021,LT,LV,204.0
17/03/2021,LV,EE,266.05
17/03/2021,LV,LT,4360.5
17/03/2022,EE,LV,17162.95
17/03/2022,LT,LV,0.0
17/03/2022,LV,EE,0.0
17/03/2022,LV,LT,5312.5
17/03/2023,EE,LV,6312.65
17/03/2023,LT,LV,0.0
17/03/2023,LV,EE,0.0
17/03/2023,LV,LT,12545.0
17/03/2024,EE,LV,0.0
17/03/2024,LT,LV,388.5
17/03/2024,LV,EE,2689.35
17/03/2024,LV,LT,2698.5
17/04/2021,EE,LV,8428.15
17/04/2021,LT,LV,0.0
17/04/2021,LV,EE,0.0
17/04/2021,LV,LT,14046.0
17/04/2022,EE,LV,4548.0
17/04/2022,LT,LV,0.0
17/04/2022,LV,EE,0.0
17/04/2022,LV,LT,10645.0
17/04/2023,EE,LV,3555.55
17/04/2023,LT,LV,0.0
17/04/2023,LV,EE,0.0
17/04/2023,LV,LT,19871.5
17/04/2024,EE,LV,0.0
17/04/2024,LT,LV,0.0
17/04/2024,LV,EE,1930.3
17/04/2024,LV,LT,6135.0
17/05/2021,EE,LV,4501.15
17/05/2021,LT,LV,563.0
17/05/2021,LV,EE,226.4
17/05/2021,LV,LT,4352.5
17/05/2022,EE,LV,10805.55
17/05/2022,LT,LV,287.0
17/05/2022,LV,EE,0.0
17/05/2022,LV,LT,5926.0
17/05/2023,EE,LV,8598.55
17/05/2023,LT,LV,165.5
17/05/2023,LV,EE,0.0
17/05/2023,LV,LT,3236.5
17/05/2024,EE,LV,2541.3
17/05/2024,LT,LV,1305.0
17/05/2024,LV,EE,460.35
17/05/2024,LV,LT,2858.5
17/06/2021,EE,LV,8977.95
17/06/2021,LT,LV,1609.5
17/06/2021,LV,EE,0.0
17/06/2021,LV,LT,4648.5
17/06/2022,EE,LV,14993.35
17/06/2022,LT,LV,0.0
17/06/2022,LV,EE,0.0
17/06/2022,LV,LT,13441.0
17/06/2023,EE,LV,10414.55
17/06/2023,LT,LV,496.5
17/06/2023,LV,EE,0.0
17/06/2023,LV,LT,1783.5
17/06/2024,EE,LV,2994.25
17/06/2024,LT,LV,6718.5
17/06/2024,LV,EE,15.0
17/06/2024,LV,LT,114.0
17/07/2021,EE,LV,13696.5
17/07/2021,LT,LV,0.0
17/07/2021,LV,EE,0.0
17/07/2021,LV,LT,6782.0
17/07/2022,EE,LV,11786.05
17/07/2022,LT,LV,162.5
17/07/2022,LV,EE,0.0
